Wavelength,Scale_Factor_50
2092.2373284930613,1.0520260130065033
2093.9225120826036,1.0510255127563781
2095.6090529960456,1.0525262631315657
2097.2969523266383,1.053526763381691
2098.9862111685134,1.0525262631315657
2100.6768306166828,1.0475237618809405
2102.368811767041,1.0520260130065033
2104.062155716366,1.0435217608804401
2105.756863562317,1.0500250125062531
2107.45293640344,1.0495247623811905
2109.1503753391644,1.0530265132566283
2110.8491814698064,1.054527263631816
2112.549355896564,1.0420210105052525
2114.2508997215273,1.0550275137568785
2115.9538140476716,1.0560280140070035
2117.658099978862,1.053526763381691
2119.363758619852,1.0565282641320661
2121.070791076284,1.046023011505753
2122.779198454692,1.0585292646323161
2124.4889818625015,1.0590295147573787
2126.2001424080295,1.0580290145072537
2127.912681200485,1.0440220110055027
2129.6265993499715,1.0390195097548773
2131.3418979674866,1.0525262631315657
2133.058578164924,1.055527763881941
2134.7766410550666,1.0560280140070035
2136.496087751601,1.0570285142571285
2138.2169193691084,1.055527763881941
2139.939137023067,1.0490245122561281
2141.662741829854,1.0530265132566283
2143.387734906746,1.0510255127563781
2145.1141173719193,1.0500250125062531
2146.84189034445,1.0485242621310655
2148.5710549443165,1.0445222611305653
2150.3016122923996,1.0455227613806903
2152.033563510482,1.0440220110055027
2153.766909721253,1.0430215107553777
2155.501652048298,1.0420210105052525
2157.237791616116,1.0410205102551275
2158.975329550108,1.0380190095047523
2160.714266976583,1.0335167583791895
2162.4546050227555,1.0360180090045024
2164.1963448167485,1.0350175087543771
2165.939487487594,1.0355177588794398
2167.6840341652332,1.0335167583791895
2169.4299859805174,1.0340170085042522
2171.1773440652087,1.0330165082541272
2172.9261095519805,1.031015507753877
2174.676283574421,1.031015507753877
2176.4278672670252,1.0305152576288144
2178.1808617652077,1.0185092546273136
2179.935268205296,1.031015507753877
2181.6910877245327,1.0295147573786894
2183.448321461076,1.030015007503752
2185.2069705540016,1.0305152576288144
2186.9670361433023,1.0305152576288144
2188.7285193698885,1.0175087543771886
2190.4914213755906,1.032016008004002
2192.2557433031575,1.0345172586293148
2194.02148629626,1.0375187593796897
2195.788651499491,1.0390195097548773
2197.557240058359,1.040520260130065
2199.3272531193024,1.0415207603801901
