log Ni_mass,log Peak_Flux_(erg/s),log Peak_Flux_(erg/s)_lower_limit,log Peak_Flux_(erg/s)_upper_limit
-0.42368517254533633,42.85283688085203,42.807079390291356,42.966780233158865
-0.42207368838875703,42.85433828630979,42.808580795749116,42.968281638616624
-0.42046816167333856,42.8558341412726,42.81007665071193,42.969777493579436
-0.4188685485135456,42.85732448662823,42.811566996067555,42.97126783893506
-0.4172748055069883,42.858809362814284,42.81305187225361,42.97275271512112
-0.41568688972735635,42.86028880982484,42.81453131926416,42.97423216213167
-0.41410475871748165,42.861762867216854,42.81600537665618,42.97570621952369
-0.4125283704825266,42.86323157411655,42.81747408355587,42.97717492642338
-0.41095768348329575,42.86469496922561,42.818937478664935,42.97863832153244
-0.40939265662966806,42.86615309082736,42.820395600266686,42.980096443134194
-0.40783324927414677,42.867605976792696,42.82184848623202,42.98154932909953
-0.40627942120552507,42.86905366458604,42.823296174025366,42.982997016892874
-0.4047311326426644,42.87049619127113,42.824738700710455,42.98443954357796
-0.4031883442283832,42.87193359351671,42.82617610295603,42.98587694582354
-0.40165101702345407,42.87336590760209,42.82760841704142,42.987309259908926
-0.40011911250070664,42.874793169422716,42.82903567886204,42.98873652172955
-0.39859259253923407,42.87621541449548,42.83045792393481,42.99015876680232
-0.39707141941870133,42.877632677964094,42.83187518740342,42.99157603027093
-0.395555555813752,42.87904499460426,42.83328750404358,42.99298834691109
-0.3940449647885135,42.88045239882879,42.83469490826811,42.99439575113562
-0.39253960979119645,42.88185492469267,42.83609743413199,42.9957982769995
-0.39103945464878825,42.88325260589798,42.837495115337305,42.99719595820481
-0.38954446356183703,42.88464547579874,42.83888798523807,42.998588828105575
-0.38805460109932605,42.88603356740572,42.84027607684504,42.99997691971255
-0.38656983219363483,42.88741691339111,42.84165942283043,43.00136026569794
-0.385090122135587,42.888795546093135,42.84303805553246,43.00273889839997
-0.38361543656958136,42.8901694975206,42.84441200695993,43.004112849827436
-0.3821457414888057,42.89153879935737,42.845781308796695,43.005482151664204
-0.38068100323053194,42.892903482966695,42.84714599240602,43.00684683527353
-0.3792211884714891,42.89426357939556,42.84850608883489,43.0082069317024
-0.37776626422331466,42.89561911937895,42.849861628818275,43.00956247168578
-0.3763161978280819,42.896970133343956,42.85121264278328,43.01091348565079
-0.37487095695390094,42.89831665141391,42.85255916085323,43.01226000372074
-0.37343050959059365,42.899658703412406,42.85390121285173,43.01360205571924
-0.3719948240454393,42.90099631886728,42.855238828306604,43.01493967117411
-0.37056386893899057,42.90232952701448,42.856572036453805,43.01627287932131
-0.36913761320095845,42.90365835680191,42.85790086624124,43.017601709108746
-0.3677160260661643,42.90498283689323,42.85922534633256,43.018926189200066
-0.3662990770705578,42.90630299567152,42.86054550511084,43.02024634797835
-0.36488673604730004,42.90761886124294,42.86186137068226,43.02156221354977
-0.3634789731229097,42.90893046144036,42.86317297087969,43.022873813747196
-0.36207575871347164,42.910237823826854,42.86448033326618,43.02418117613369
-0.36067706352090684,42.911540975699175,42.8657834851385,43.02548432800601
-0.3592828585293015,42.912839944091196,42.86708245353052,43.02678329639803
-0.35789311500129584,42.914134755777255,42.86837726521658,43.02807810808409
-0.3565078044745294,42.91542543727548,42.869667946714806,43.029368789582314
-0.3551268987581438,42.91671201485104,42.87095452429037,43.03065536715788
-0.3537503699293405,42.91799451451937,42.8722370239587,43.031937866826205
-0.35237819032999285,42.9192729620493,42.87351547148862,43.03321631435613
-0.3510103325633116,42.92054738296616,42.87478989240549,43.034490735272996
-0.34964676949056317,42.92181780255488,42.8760603119942,43.03576115486171
-0.3482874742278383,42.92308424586295,42.87732675530228,43.037027598169786
-0.34693242014287223,42.924346737703424,42.87858924714275,43.03829009001026
-0.34558158085191343,42.9256053026578,42.879847812097125,43.039548654964634
-0.3442349302166414,42.92685996507892,42.881102474518244,43.04080331738575
-0.3428924423411322,42.92811074909379,42.882353258533115,43.04205410140062
-0.34155409156886996,42.92935767860636,42.88360018804568,43.04330103091319
-0.3402198524798053,42.930600777300256,42.88484328673958,43.04454412960709
-0.33888969988745826,42.931840068641506,42.88608257808083,43.04578342094834
-0.33756360883606523,42.93307557588116,42.88731808532049,43.047018928187995
-0.33624155459777,42.93430732205796,42.888549831497286,43.048250674364795
-0.33492351266985687,42.93553533000085,42.88977783944018,43.04947868230769
-0.3336094587720255,42.936759622331586,42.89100213177091,43.05070297463842
-0.33229936884370803,42.93798022146717,42.8922227309065,43.051923573774005
-0.3309932190414245,42.93919714962237,42.8934396590617,43.05314050192921
-0.32969098573617983,42.940410428812115,42.89465293825144,43.05435378111895
-0.3283926455108991,42.94162008085387,42.8958625902932,43.05556343316071
-0.3270981751579003,42.94282612737004,42.897068636809365,43.05676947967687
-0.3258075516764057,42.94402858979024,42.89827109922957,43.057971942097076
-0.3245207522700896,42.9452274893536,42.899469998792924,43.05917084166043
-0.3232377543446622,42.94642284711102,42.90066535655035,43.06036619941786
-0.3219585355054892,42.94761468392739,42.901857193366716,43.061558036234224
-0.3206830735552466,42.94880302048376,42.903045529923084,43.06274637279059
-0.31941134649160924,42.94998787727948,42.90423038671881,43.063931229586316
-0.31814333250497384,42.95116927463439,42.90541178407371,43.06511262694122
-0.3168790099762142,42.95234723269081,42.90658974213014,43.066290584997645
-0.3156183574744702,42.95352177141571,42.907764280855034,43.06746512372254
-0.3143613537549677,42.95469291060264,42.90893542004196,43.06863626290947
-0.3131079777568706,42.9558606698738,42.910103179313126,43.069804022180634
-0.31185820860116337,42.95702506868198,42.911267578121304,43.07096842098881
-0.31061202558856443,42.95818612631252,42.912428635751844,43.07212947861935
-0.30936940819746866,42.95934386188521,42.913586371324534,43.07328721419204
-0.30813033608192025,42.9604982943562,42.914740803795524,43.07444164666303
-0.3068947890696133,42.96164944251985,42.915891951959175,43.07559279482668
-0.30566274715992175,42.96279732501056,42.91703983444989,43.076740677317396
-0.30443419052195647,42.96394196030461,42.918184469743935,43.07788531261144
-0.30320909949265024,42.96508336672188,42.9193258761612,43.07902671902871
-0.30198745457486914,42.96622156242769,42.920464071867016,43.080164914734524
-0.30076923643555115,42.967356565434486,42.92159907487381,43.08129991774132
-0.29955442590386994,42.96848839360355,42.922730903042876,43.082431745910384
-0.2983430039694252,42.9696170646467,42.92385957408602,43.08356041695353
-0.29713495178045707,42.970742596127955,42.92498510556728,43.08468594843479
-0.2959302506420864,42.97186500546517,42.926107514904494,43.085808357772
-0.29472888201457864,42.972984309931654,42.92722681937098,43.08692766223849
-0.2935308275116318,42.97410052665776,42.92834303609708,43.08804387896459
-0.2923360688986883,42.97521367263245,42.929456182071775,43.08915702493928
-0.2911445880912696,42.97632376470489,42.93056627414421,43.09026711701172
-0.28995636715333367,42.97743081958592,42.931673329025244,43.09137417189275
-0.28877138829565496,42.9785348538496,42.93277736328893,43.092478206156436
-0.2875896338742266,42.979635883934705,42.93387839337403,43.09357923624154
-0.28641108638868396,42.98073392614617,42.9349764355855,43.094677278453005
-0.2852357284807493,42.98182899665654,42.936071506095864,43.09577234896337
-0.2840635429326984,42.982921111507416,42.93716362094674,43.09686446381425
-0.2828945126658468,42.98401028661086,42.938252796050186,43.097953638917694
-0.2817286207390567,42.98509653775078,42.9393390471901,43.09903989005761
-0.2805658503472641,42.986179880584295,42.94042239002362,43.10012323289113
-0.2794061848200255,42.98726033064312,42.94150284008244,43.10120368294995
-0.2782496076200833,42.988337903334866,42.94258041277419,43.1022812556417
-0.2770961023419514,42.98941261394439,42.943655123383714,43.10335596625122
-0.275945652710519,42.99048447763505,42.944726987074375,43.10442782994188
-0.274798242579672,42.99155350945004,42.94579601888937,43.105496861756876
-0.2736538559309341,42.99261972431364,42.94686223375297,43.106563076620475
-0.27251247687212504,42.993683137032455,42.94792564647178,43.10762648933929
-0.2713740896360356,42.99474376229665,42.948986271735976,43.108687114603484
-0.27023867857912154,42.99580161468117,42.950044124120495,43.109744966988
-0.26910622818021357,42.99685670864695,42.95109921808628,43.110800060953785
-0.26797672303924364,42.997909058542106,42.95215156798143,43.11185241084894
-0.2668501478759893,42.99895867860308,42.95320118804241,43.112902030909915
-0.2657264875288329,43.00000558295582,42.95424809239515,43.113948935262655
-0.26460572695353707,43.0010497856169,42.955292295056225,43.11499313792373
-0.26348785122203655,43.002091300494676,42.956333809934,43.11603465280151
-0.26237284552124507,43.003130141390365,42.95737265082969,43.1170734936972
-0.26126069515187755,43.00416632199915,42.958408831438476,43.118109674305984
-0.26015138552728706,43.00519985591129,42.95944236535062,43.11914320821813
-0.25904490217231757,43.00623075661317,42.960473266052496,43.120174108920004
-0.25794123072217023,43.007259037488325,42.96150154692765,43.12120238979516
-0.2568403569212841,43.00828471181854,42.962527221257865,43.12222806412537
-0.255742266622232,43.00930779278485,42.96355030222418,43.123251145091686
-0.25464694578462926,43.01032829346857,42.96457080290789,43.1242716457754
